,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Years_Operating,Fat_Content_Score,Outlet_Size_Score,Item_Type_Score,Location_Type_Score,Outlet_Type_Score
4172,17.6,0.015750947,182.5976,2009,1629.8784,13,0,2,0,2,2
4173,8.97,0.092937216,54.6956,1987,764.3384,35,0,3,0,2,1
4174,7.22,0.03828933,64.751,1987,126.502,35,2,3,1,2,1
4175,12.857645184135976,0.208162156,228.1694,1985,228.3694,37,1,1,1,0,0
4176,8.71,0.121936216,94.4778,2007,2628.5784,15,1,0,1,1,1
4177,17.7,0.135646297,186.0924,2009,3516.7556,13,2,2,1,2,2
4178,15.85,0.069240685,217.5166,2002,653.1498,20,1,0,1,1,1
4179,6.055,0.03127929,160.3578,2007,2406.867,15,1,0,1,1,1
4180,12.857645184135976,0.08186804,46.8034,1985,1069.2748,37,2,2,1,2,3
4181,19.25,0.034753686,141.5496,1999,1976.0944,23,2,2,1,0,1
4182,16.5,0.028476451,91.0146,2002,1368.219,20,1,0,1,1,1
4183,13.5,0.067872402,57.8562,1997,355.5372,25,2,1,1,0,1
4184,12.857645184135976,0.026420581,250.9408,1985,1001.3632,37,2,1,1,0,0
4185,7.865,0.061183503,164.5526,2002,1644.526,20,1,0,1,1,1
4186,10.6,0.035247642,84.7224,1999,1619.2256,23,0,2,0,0,1
4187,12.857645184135976,0.02974207,88.9514,1985,3453.5046,37,2,2,1,2,3
4188,16.2,0.128397995,178.337,2004,1411.496,18,2,1,1,1,1
4189,14.5,0.058918844,169.7448,1999,3238.4512,23,2,2,1,0,1
4190,7.235,0.076791671,116.4492,1987,2316.984,35,0,3,0,2,1
4191,16.75,0.021220113,55.1298,2004,1240.3854,18,1,1,2,1,1
4192,12.857645184135976,0.2004264,88.8514,1985,265.6542,37,2,1,1,0,0
4193,12.857645184135976,0.078589629,113.286,1985,2716.464,37,1,2,2,2,3
4194,14.0,0.031261583,52.564,2004,639.168,18,2,1,1,1,1
4195,19.85,0.005235143,265.8884,1997,2649.884,25,1,1,1,0,1
4196,10.895,0.027032204,106.328,2007,852.224,15,1,0,1,1,1
4197,5.635,0.172856719,148.205,1998,449.415,24,1,0,1,2,0
4198,10.65,0.085617517,229.3668,2007,2303.668,15,2,0,1,1,1
4199,15.1,0.127334766,88.283,1998,89.883,24,1,0,1,2,0
4200,16.5,0.036641597,178.7318,1997,1263.0226,25,0,1,0,0,1
4201,13.35,0.014656564,208.5638,2002,2277.7018,20,2,0,1,1,1
4202,12.15,0.037864854,63.0826,1987,322.913,35,1,3,1,2,1
4203,13.65,0.036016619,186.3924,1999,1295.6468,23,1,2,1,0,1
4204,20.75,0.12953868,240.288,1999,2396.88,23,2,2,1,0,1
4205,19.1,0.038531668,210.6586,1987,5487.5236,35,1,3,1,2,1
4206,17.25,0.066132028778951,171.5764,2002,4637.9628,20,1,0,2,1,1
4207,12.857645184135976,0.112119359,123.0388,1985,1981.4208,37,2,2,2,2,3
4208,12.857645184135976,0.066132028778951,45.9402,1985,872.8638,37,1,2,1,2,3
4209,10.195,0.041907414,43.8428,1987,175.7712,35,1,3,1,2,1
4210,16.6,0.027556247,176.6344,1987,1962.7784,35,0,3,0,2,1
4211,17.6,0.076058484,111.8202,1987,2025.3636,35,2,3,1,2,1
4212,8.185,0.038729057,117.1808,1997,1874.8928,25,1,1,1,0,1
4213,13.65,0.080804019,261.1936,2002,2348.9424,20,2,0,1,1,1
4214,10.6,0.056884225,231.9642,1999,3020.7346,23,1,2,2,0,1
4215,10.8,0.050000257,243.9144,2007,4655.2736,15,1,0,1,1,1
4216,15.2,0.021207519,219.4824,1997,1747.0592,25,1,1,1,0,1
4217,8.895,0.066132028778951,232.9616,2002,2812.3392,20,1,0,2,1,1
4218,11.8,0.113307794,187.0924,2004,1850.924,18,1,1,2,1,1
4219,7.63,0.225476528,45.1402,1998,45.9402,24,2,0,1,2,0
4220,6.55,0.034800079,157.5288,2007,1571.288,15,2,0,1,1,1
4221,16.85,0.139301634,144.976,1987,2783.044,35,1,3,1,2,1
4222,12.857645184135976,0.025612348,168.2474,1985,3200.5006,37,1,2,1,2,3
4223,7.235,0.077290355,116.9492,2007,2316.984,15,0,0,0,1,1
4224,19.25,0.1017546,55.1956,2004,491.3604,18,1,1,1,1,1
4225,13.85,0.094265737,233.93,1998,233.03,24,2,0,1,2,0
4226,18.1,0.022380952,93.6094,1987,476.047,35,1,3,1,2,1
4227,18.6,0.01575657,153.1366,1987,3173.8686,35,1,3,1,2,1
4228,6.615,0.156307983,196.3426,1998,790.9704,24,1,0,1,2,0
4229,15.6,0.195688803,77.367,1998,153.134,24,1,0,1,2,0
4230,18.85,0.13747519,158.6578,2002,3369.6138,20,1,0,2,1,1
4231,7.235,0.066132028778951,197.2452,2004,2348.9424,18,1,1,1,1,1
4232,7.825,0.07962861,63.4826,1997,2002.0606,25,1,1,1,0,1
4233,12.857645184135976,0.03100078,177.0054,1985,2101.2648,37,0,2,0,2,3
4234,19.7,0.016202582,188.2556,2004,3379.6008,18,2,1,1,1,1
4235,12.6,0.024190156,34.4874,2004,494.0236,18,1,1,1,1,1
4236,10.65,0.085308611,230.2668,2002,5759.17,20,2,0,1,1,1
4237,16.75,0.008564925,73.2038,2004,1404.1722,18,2,1,1,1,1
4238,13.8,0.097457483,55.393,2009,1018.674,13,1,2,2,2,2
4239,9.6,0.029619203,43.6086,1987,624.5204,35,0,3,0,2,1
4240,13.1,0.066132028778951,189.253,1997,1518.024,25,0,1,0,0,1
4241,14.6,0.150872868,47.5692,2002,1379.5376,20,1,0,2,1,1
4242,6.67,0.09031453,130.5626,2009,1180.4634,13,2,2,1,2,2
4243,15.7,0.018930352,59.4536,1997,857.5504,25,2,1,1,0,1
4244,17.75,0.111209003,107.7912,1987,982.7208,35,0,3,0,2,1
4245,20.2,0.121153331,97.3752,1987,958.752,35,2,3,1,2,1
4246,10.85,0.163160327,107.4622,2007,1693.7952,15,1,0,1,1,1
4247,20.25,0.148163564,232.7616,1999,1874.8928,23,0,2,0,0,1
4248,12.857645184135976,0.028281197,90.2146,1985,3648.584,37,1,2,1,2,3
4249,5.86,0.150853308,156.0314,1997,2016.7082,25,2,1,1,0,1
4250,6.115,0.011437302,92.4488,2007,1358.232,15,2,0,1,1,1
4251,19.7,0.018024769,104.499,1997,1031.99,25,2,1,1,0,1
4252,9.8,0.090448534,194.5478,2004,774.9912,18,0,1,0,1,1
4253,12.5,0.08175276,89.0488,1997,1267.6832,25,2,1,1,0,1
4254,19.35,0.109667698,166.0816,1998,671.1264,24,2,0,1,2,0
4255,16.75,0.075735621,34.5532,1997,323.5788,25,0,1,0,0,1
4256,19.1,0.091917786,182.7608,1997,1837.608,25,0,1,0,0,1
4257,21.35,0.130127365,96.2094,1998,190.4188,24,1,0,1,2,0
4258,19.5,0.082483516,179.2002,1987,2865.6032,35,1,3,1,2,1
4259,6.575,0.075507758,146.4444,1997,1596.5884,25,2,1,1,0,1
4260,6.67,0.124126756,88.9514,2007,2125.2336,15,2,0,1,1,1
4261,12.3,0.009425158,74.838,1999,1537.998,23,1,2,1,0,1
4262,16.1,0.024999711,97.841,2002,1255.033,20,2,0,1,1,1
4263,12.857645184135976,0.058545606,155.8314,1985,310.2628,37,2,1,1,0,0
4264,17.35,0.020676141,80.6618,2007,1208.427,15,0,0,0,1,1
4265,15.35,0.02346559,35.219,1998,36.619,24,1,0,1,2,0
4266,8.975,0.05272914,86.4224,1997,1022.6688,25,2,1,1,0,1
4267,13.15,0.024630755,178.2686,1987,2666.529,35,0,3,0,2,1
4268,19.5,0.014274292,55.6614,1997,718.3982,25,0,1,0,0,1
4269,15.1,0.059313603,238.1248,2004,4266.4464,18,0,1,0,1,1
4270,5.465,0.048518008,132.9626,2004,2360.9268,18,2,1,1,1,1
4271,17.75,0.073349552,34.2216,1987,934.7832,35,1,3,1,2,1
4272,12.857645184135976,0.055648052,100.3016,1985,2833.6448,37,1,2,1,2,3
4273,6.96,0.077129323,92.7146,1987,1733.0774,35,1,3,2,2,1
4274,17.85,0.087824967,196.0794,2009,1755.7146,13,1,2,1,2,2
4275,5.095,0.130031207,142.4838,2009,561.9352,13,2,2,1,2,2
4276,5.73,0.045334098,87.0882,1987,1803.6522,35,1,3,2,2,1
4277,7.5,0.096333029,57.8588,1987,1145.176,35,0,3,0,2,1
4278,7.855,0.073858923,218.6482,1987,3723.8194,35,2,3,1,2,1
4279,5.655,0.175047104,146.9102,2004,1895.5326,18,1,1,2,1,1
4280,12.15,0.132952286,37.6506,1998,37.9506,24,0,0,0,2,0
4281,9.6,0.086145867,258.362,1998,259.662,24,1,0,1,2,0
4282,18.85,0.0520115,190.3846,1987,3630.6074,35,0,3,0,2,1
4283,20.2,0.059790095,127.4678,2004,3560.6984,18,2,1,1,1,1
4284,12.15,0.071440118,182.295,1998,549.285,24,2,0,1,2,0
4285,19.6,0.03395415,56.4614,1999,773.6596,23,1,2,2,0,1
4286,16.0,0.099271209,88.5856,1997,878.856,25,2,1,1,0,1
4287,12.857645184135976,0.020769677,117.5782,1985,2741.0986,37,1,2,1,2,3
4288,6.425,0.06316338,132.2626,2004,2098.6016,18,1,1,1,1,1
4289,6.825,0.059846975,262.5226,1997,9779.9362,25,0,1,0,0,1
4290,12.857645184135976,0.014342659,103.7674,1985,203.7348,37,2,1,1,0,0
4291,7.97,0.057667173,172.1422,1998,517.3266,24,1,0,2,2,0
4292,17.25,0.037155206,166.4526,1987,3782.4098,35,1,3,2,2,1
4293,9.1,0.080417724,48.8718,1999,425.4462,23,0,2,0,0,1
4294,19.2,0.041227831,129.831,1997,1947.465,25,0,1,0,0,1
4295,12.857645184135976,0.102226474,91.312,1985,3075.996,37,2,2,1,2,3
4296,12.857645184135976,0.178210285,95.7752,1985,3930.8832,37,2,2,1,2,3
4297,14.5,0.06904249,41.4454,1998,41.9454,24,2,0,1,2,0
4298,12.857645184135976,0.052791124,98.5384,1985,591.2304,37,2,1,1,0,0
4299,17.75,0.067607749,188.024,1999,2796.36,23,2,2,1,0,1
4300,7.145,0.017887474,160.6578,2007,1765.0358,15,1,0,1,1,1
4301,8.985,0.184440421,99.67,2007,3295.71,15,1,0,1,1,1
4302,16.35,0.091074449,196.811,2007,3338.987,15,0,0,0,1,1
4303,5.655,0.066132028778951,147.5102,1997,1166.4816,25,1,1,2,0,1
4304,9.5,0.041951439,32.49,1999,865.54,23,1,2,2,0,1
4305,5.78,0.074087369,264.9568,1987,6855.0768,35,2,3,1,2,1
4306,8.05,0.066132028778951,257.5646,1987,5153.292,35,2,3,1,2,1
4307,6.75,0.108679906,95.6752,2009,1246.3776,13,2,2,1,2,2
4308,16.6,0.136500981,173.3422,2007,4138.6128,15,1,0,2,1,1
4309,6.095,0.081361288,141.9154,2002,2694.4926,20,0,0,0,1,1
4310,15.1,0.066132028778951,197.211,1998,196.411,24,1,0,1,2,0
4311,19.35,0.018591464,112.9544,1999,1342.2528,23,2,2,1,0,1
4312,11.3,0.066952965,192.0478,2009,3099.9648,13,0,2,0,2,2
4313,10.8,0.029107004,240.5222,2007,4541.4218,15,1,0,1,1,1
4314,19.7,0.066132028778951,194.411,1999,5106.686,23,2,2,1,0,1
4315,12.857645184135976,0.065872936,113.1886,1985,111.1886,37,1,1,1,0,0
4316,10.5,0.117149075,164.121,2009,1794.331,13,2,2,1,2,2
4317,7.655,0.031994534,114.3492,1999,1853.5872,23,1,2,1,0,1
4318,8.235,0.08276363,146.5076,2009,1625.8836,13,1,2,1,2,2
4319,20.6,0.083004078,119.4756,1997,1090.5804,25,1,1,1,0,1
4320,19.35,0.021490911,122.1098,1999,2892.2352,23,2,2,1,0,1
4321,9.5,0.058835928,170.2448,1998,170.4448,24,2,0,1,2,0
4322,5.305,0.07871639,183.5608,1998,551.2824,24,2,0,1,2,0
4323,9.8,0.013869809,47.406,2002,978.726,20,1,0,2,1,1
4324,9.6,0.022274264,101.699,2004,2992.771,18,2,1,1,1,1
4325,13.0,0.153618566,79.6986,1997,1480.0734,25,1,1,1,0,1
4326,17.6,0.049267759,113.0176,2009,2862.94,13,1,2,1,2,2
4327,14.3,0.12826315,83.4224,2007,681.7792,15,1,0,1,1,1
4328,10.3,0.02494708,172.3422,2002,5690.5926,20,2,0,1,1,1
4329,15.1,0.157154813,62.2194,1998,185.7582,24,2,0,1,2,0
4330,6.03,0.022832115,176.7028,2007,1416.8224,15,1,0,2,1,1
4331,7.68,0.070900282,192.6162,1997,5580.0698,25,1,1,1,0,1
4332,20.0,0.028180789,46.8744,2002,905.488,20,2,0,1,1,1
4333,15.85,0.136497913,96.3094,1997,2856.282,25,1,1,1,0,1
4334,15.2,0.162462044,117.6492,1998,347.5476,24,0,0,0,2,0
4335,12.15,0.066132028778951,164.7184,1997,3962.8416,25,1,1,1,0,1
4336,19.35,0.118080437,222.6088,2004,6040.1376,18,1,1,1,1,1
4337,12.857645184135976,0.017466284,45.4718,1985,1323.6104,37,2,2,1,2,3
4338,12.857645184135976,0.031073804,157.5604,1985,5704.5744,37,1,2,1,2,3
4339,8.85,0.113302223,125.1388,2007,1114.5492,15,2,0,2,1,1
4340,19.85,0.025968706,49.5376,1997,1006.6896,25,0,1,0,0,1
4341,19.1,0.045400017,38.8138,2002,690.4346,20,1,0,2,1,1
4342,17.0,0.126958147,125.8362,2007,2516.724,15,0,0,0,1,1
4343,11.15,0.105307659,102.0648,1997,1038.648,25,2,1,1,0,1
4344,12.35,0.038500421,110.757,1997,1208.427,25,2,1,1,0,1
4345,20.85,0.02137305,103.3306,2002,522.653,20,1,0,1,1,1
4346,12.857645184135976,0.066132028778951,255.7988,1985,9251.9568,37,1,2,1,2,3
4347,7.035,0.066132028778951,263.291,1998,525.982,24,1,0,1,2,0
4348,4.785,0.09297084,122.0098,2009,2048.6666,13,1,2,1,2,2
4349,12.857645184135976,0.088839949,254.2672,1985,10993.6896,37,1,2,1,2,3
4350,17.25,0.209600084,40.348,1998,39.948,24,2,0,1,2,0
4351,9.3,0.033505804,153.4314,2002,2482.1024,20,2,0,1,1,1
4352,17.25,0.072986772,78.8986,2002,1635.8706,20,1,0,1,1,1
4353,17.85,0.024961677,153.1998,2007,3383.5956,15,1,0,2,1,1
4354,12.857645184135976,0.092433518,101.6674,1985,1426.1436,37,0,2,0,2,3
4355,9.8,0.026081567,217.585,2004,4327.7,18,1,1,1,1,1
4356,18.85,0.09079168,127.1336,1987,3579.3408,35,1,3,2,2,1
4357,9.695,0.113917889,158.2604,2004,2693.8268,18,0,1,0,1,1
4358,10.0,0.045928229,138.118,1999,1957.452,23,1,2,1,0,1
4359,16.6,0.135620265,172.9422,1987,2931.5174,35,1,3,2,2,1
4360,18.25,0.077709902,259.6962,2004,5438.9202,18,1,1,1,1,1
4361,5.82,0.134975628,170.579,1998,509.337,24,0,0,0,2,0
4362,9.31,0.037955094,62.151,1997,1201.769,25,1,1,1,0,1
4363,18.25,0.076125668,214.0218,2002,2564.6616,20,1,0,1,1,1
4364,19.7,0.067039526,178.337,1999,1411.496,23,1,2,1,0,1
4365,6.865,0.014021626,127.1652,2002,1291.652,20,1,0,2,1,1
4366,11.35,0.023358738,184.4608,1999,4042.7376,23,2,2,1,0,1
4367,17.7,0.029933275,169.0816,2004,5201.2296,18,1,1,1,1,1
4368,12.857645184135976,0.111777297,124.6046,1985,2863.6058,37,0,2,0,2,3
4369,20.85,0.032448523,177.866,1997,1078.596,25,1,1,1,0,1
4370,17.25,0.047266211,97.0068,1997,1846.9292,25,2,1,1,0,1
4371,15.35,0.01404119,38.419,1999,476.047,23,1,2,1,0,1
4372,13.65,0.04917754,151.805,1987,2696.49,35,1,3,1,2,1
4373,15.2,0.020280476,49.1034,1998,194.4136,24,0,0,0,2,0
4374,6.38,0.031962866,178.0344,2002,535.3032,20,1,0,1,1,1
4375,12.857645184135976,0.054376275,56.293,1985,2546.685,37,0,2,0,2,3
4376,6.905,0.063850971,97.2726,1998,195.7452,24,2,0,1,2,0
4377,12.857645184135976,0.060154968,110.1544,1985,111.8544,37,2,1,1,0,0
4378,12.857645184135976,0.134441765,183.9924,1985,6478.234,37,2,2,1,2,3
4379,15.7,0.03067808,44.777,1987,605.878,35,1,3,2,2,1
4380,15.2,0.103758647,177.0054,2004,2976.7918,18,2,1,1,1,1
4381,12.857645184135976,0.136701678,182.1608,1985,5880.3456,37,2,2,1,2,3
4382,12.857645184135976,0.308145448,222.0772,1985,889.5088,37,1,1,1,0,0
4383,12.857645184135976,0.074806196,112.9176,1985,3435.528,37,2,2,1,2,3
4384,8.355,0.013926425,93.0462,2004,1110.5544,18,1,1,1,1,1
4385,12.15,0.006754117,122.173,1987,2586.633,35,0,3,0,2,1
4386,13.35,0.066132028778951,238.7564,2009,1906.8512,13,1,2,1,2,2
4387,17.0,0.052209303,122.373,1997,2586.633,25,0,1,0,0,1
4388,17.35,0.041538713,93.1804,1999,1378.206,23,2,2,1,0,1
4389,12.857645184135976,0.13064231,88.383,1985,89.883,37,1,1,1,0,0
4390,9.1,0.055382616,115.0518,1987,683.1108,35,0,3,0,2,1
4391,6.13,0.066132028778951,54.1298,1997,1348.245,25,1,1,1,0,1
4392,12.857645184135976,0.041970938,55.4272,1985,111.8544,37,1,1,1,0,0
4393,19.2,0.005583951,226.9062,1987,4514.124,35,2,3,1,2,1
4394,8.895,0.075757177,233.8616,2009,937.4464,13,1,2,2,2,2
4395,19.75,0.012467648,188.1872,1999,2458.1336,23,1,2,1,0,1
4396,10.895,0.137368051,264.3568,2009,4745.8224,13,1,2,1,2,2
4397,12.857645184135976,0.092933158,91.0146,1985,3466.1548,37,1,2,1,2,3
4398,10.3,0.117593973,154.463,2007,2503.408,15,0,0,0,1,1
4399,19.1,0.026018497,148.2418,2007,3089.9778,15,2,0,1,1,1
4400,4.555,0.034410585,111.3544,1999,1342.2528,23,2,2,1,0,1
4401,12.857645184135976,0.02426524,114.0492,1985,3938.8728,37,0,2,0,2,3
4402,16.2,0.176175402,184.0608,2007,2021.3688,15,0,0,0,1,1
4403,8.975,0.088257771,84.1224,1998,170.4448,24,2,0,1,2,0
4404,21.1,0.020750867,128.7994,1999,1927.491,23,2,2,1,0,1
4405,17.75,0.111527348,110.2912,2002,873.5296,20,0,0,0,1,1
4406,12.8,0.114318263,142.2838,2009,421.4514,13,2,2,1,2,2
4407,6.905,0.038363204,98.1726,2007,587.2356,15,2,0,1,1,1
4408,10.195,0.245483691,141.8838,1998,280.9676,24,2,0,1,2,0
4409,5.785,0.053930934,87.3856,1999,878.856,23,2,2,1,0,1
4410,12.857645184135976,0.018942606,236.0248,1985,6636.6944,37,1,2,1,2,3
4411,7.96,0.028339599,162.4894,1987,1779.6834,35,1,3,1,2,1
4412,8.3,0.030151351,98.7384,1997,492.692,25,2,1,1,0,1
4413,5.46,0.107274301,145.5786,2002,3900.9222,20,2,0,1,1,1
4414,13.35,0.102670882,228.6352,1999,3435.528,23,1,2,1,0,1
4415,5.46,0.032177405,185.424,1997,5219.872,25,2,1,1,0,1
4416,12.857645184135976,0.039734882,165.7868,1985,4913.604,37,2,2,2,2,3
4417,20.75,0.083536989,180.3318,1987,4149.9314,35,2,3,1,2,1
4418,6.59,0.026225693,119.0098,1999,2530.7058,23,0,2,0,0,1
4419,7.55,0.0273235,151.934,2007,1837.608,15,1,0,1,1,1
4420,20.85,0.03747983,192.7478,2002,2131.2258,20,1,0,1,1,1
4421,18.85,0.168531813,192.5136,2007,2916.204,15,0,0,0,1,1
4422,15.2,0.021293909,218.4824,2009,1528.6768,13,1,2,1,2,2
4423,10.1,0.030269774,152.4656,2002,2934.8464,20,0,0,0,1,1
4424,10.0,0.025822315,262.7226,2004,3171.8712,18,1,1,1,1,1
4425,8.985,0.183688161,100.27,1999,998.7,23,1,2,1,0,1
4426,11.5,0.125579201,99.7358,2004,1105.8938,18,2,1,1,1,1
4427,12.857645184135976,0.077079177,61.5536,1985,918.804,37,0,2,0,2,3
4428,19.85,0.026074491,48.6376,2009,575.2512,13,0,2,0,2,2
4429,21.1,0.010593469,234.2958,1987,3739.1328,35,0,3,0,2,1
4430,4.555,0.034357169,112.6544,1997,2684.5056,25,2,1,1,0,1
4431,20.85,0.037396901,193.8478,2004,2712.4692,18,1,1,1,1,1
4432,7.905,0.064011067,230.2694,1987,4567.388,35,1,3,2,2,1
4433,6.78,0.085981978,228.4694,2002,5480.8656,20,2,0,1,1,1
4434,12.857645184135976,0.040318693,186.224,1985,5033.448,37,1,2,1,2,3
4435,15.0,0.161762835,185.9266,2002,2581.9724,20,2,0,1,1,1
4436,17.6,0.104878967,164.8868,1997,2456.802,25,1,1,1,0,1
4437,13.8,0.107469819,77.8012,1998,227.7036,24,2,0,1,2,0
4438,5.11,0.034868095,163.821,2004,2120.573,18,0,1,0,1,1
4439,8.71,0.046079575,43.5744,2002,407.4696,20,2,0,1,1,1
4440,7.235,0.058083831,113.6834,1987,230.3668,35,1,3,1,2,1
4441,12.3,0.064618976,89.8804,1997,1286.3256,25,2,1,1,0,1
4442,6.96,0.077178965,93.1146,2004,2189.1504,18,1,1,2,1,1
4443,18.0,0.142910689,89.6514,1999,1859.5794,23,2,2,1,0,1
4444,6.28,0.027682047,85.5198,1987,1744.396,35,1,3,2,2,1
4445,10.5,0.142511272,158.7578,2004,2246.4092,18,2,1,1,1,1
4446,14.15,0.09557165,171.0106,2002,4106.6544,20,1,0,2,1,1
4447,9.8,0.02316823,47.506,1998,186.424,24,1,0,2,2,0
4448,15.85,0.061045133,44.7744,1987,181.0976,35,2,3,1,2,1
4449,10.3,0.011148865,84.854,2002,778.986,20,2,0,1,1,1
4450,17.6,0.058091269,156.2314,1997,2947.4966,25,1,1,1,0,1
4451,12.857645184135976,0.019672774,86.4198,1985,1918.8356,37,2,2,1,2,3
4452,10.3,0.078678276,177.037,1987,3705.177,35,1,3,1,2,1
4453,9.195,0.117667492,159.5578,1999,1283.6624,23,2,2,1,0,1
4454,12.8,0.069902438,261.3252,2009,3410.2276,13,1,2,1,2,2
4455,10.0,0.037757166,126.7994,2004,1284.994,18,2,1,1,1,1
4456,17.25,0.107021498,40.5822,2004,785.644,18,1,1,1,1,1
4457,12.857645184135976,0.032892112,49.3008,1985,1518.024,37,2,2,1,2,3
4458,20.2,0.100477461,187.7898,2007,2245.0776,15,0,0,0,1,1
4459,7.5,0.036228067,175.2028,2004,4427.57,18,0,1,0,1,1
4460,7.895,0.094488485,100.7332,1987,1230.3984,35,2,3,1,2,1
4461,15.75,0.055154296,195.5452,2009,1174.4712,13,1,2,1,2,2
4462,12.857645184135976,0.106907604,162.8526,1985,493.3578,37,1,1,1,0,0
4463,13.65,0.073060301,196.2426,2002,2570.6538,20,2,0,1,1,1
4464,20.1,0.077439606,60.6536,2004,980.0576,18,0,1,0,1,1
4465,13.65,0.080968973,259.7936,2009,2609.936,13,2,2,1,2,2
4466,12.3,0.106492562,176.3396,1999,1395.5168,23,2,2,1,0,1
4467,12.857645184135976,0.139330557,109.5228,1985,3426.2068,37,2,2,1,2,3
4468,21.35,0.068822477,258.3278,1997,7028.8506,25,1,1,1,0,1
4469,7.72,0.074669288,76.3986,1987,1402.1748,35,2,3,1,2,1
4470,12.1,0.025834128,165.1526,1998,164.4526,24,0,0,0,2,0
4471,14.85,0.035227697,159.5578,1987,2085.9514,35,2,3,1,2,1
4472,12.857645184135976,0.050901814,120.5414,1985,365.5242,37,0,1,0,0,0
4473,16.0,0.072965144,231.3668,2009,4607.336,13,0,2,0,2,2
4474,8.395,0.039492207,97.3042,1997,1091.2462,25,1,1,1,0,1
4475,7.365,0.042552205,225.172,2004,3395.58,18,1,1,1,1,1
4476,20.5,0.020587886,89.583,1987,1797.66,35,1,3,1,2,1
4477,18.25,0.130095044,257.2962,1998,517.9924,24,1,0,1,2,0
4478,12.857645184135976,0.040747616,140.2496,1985,4093.3384,37,1,2,1,2,3
4479,7.475,0.013146636,214.5192,2002,2804.3496,20,0,0,0,1,1
4480,12.15,0.02176755,164.6184,2002,3797.7232,20,1,0,1,1,1
4481,7.97,0.066132028778951,172.0422,2009,5690.5926,13,1,2,2,2,2
4482,15.25,0.08995645,217.1192,1999,3235.788,23,1,2,1,0,1
4483,16.35,0.062665642,225.6062,2009,1579.9434,13,2,2,1,2,2
4484,11.1,0.176182345,158.1604,2004,1901.5248,18,1,1,1,1,1
4485,11.8,0.022843501,177.8686,1997,4621.9836,25,0,1,0,0,1
4486,14.3,0.034411238,98.6726,1997,782.9808,25,2,1,1,0,1
4487,13.65,0.066132028778951,36.6532,2007,755.0172,15,2,0,1,1,1
4488,16.75,0.128861359,86.2856,2004,1406.1696,18,1,1,1,1,1
4489,16.25,0.078290271,93.1804,1999,1194.4452,23,1,2,1,0,1
4490,18.0,0.008539208,81.2618,2004,402.809,18,1,1,1,1,1
4491,20.2,0.100095288,125.2678,1998,127.1678,24,2,0,1,2,0
4492,15.0,0.046447328,121.5414,1999,2436.828,23,1,2,1,0,1
4493,12.857645184135976,0.030794774,122.9072,1985,4532.7664,37,2,2,1,2,3
4494,12.857645184135976,0.159081735,193.5478,1985,4649.9472,37,2,2,1,2,3
4495,12.857645184135976,0.034705807,241.6828,1985,4873.656,37,1,2,1,2,3
4496,13.0,0.154487495,77.2986,2007,1246.3776,15,1,0,1,1,1
4497,14.65,0.072178679,262.9594,1999,5233.188,23,0,2,0,0,1
4498,12.857645184135976,0.061686402,153.9998,1985,5229.1932,37,1,2,2,2,3
4499,5.88,0.003599378,152.2998,2002,3075.996,20,1,0,2,1,1
4500,12.35,0.026832182,57.3246,2007,1332.2658,15,1,0,1,1,1
4501,9.0,0.019616991,169.6474,2007,2526.711,15,0,0,0,1,1
4502,10.395,0.05226427,158.4604,1998,158.4604,24,1,0,1,2,0
4503,10.195,0.112203445,111.786,2004,1697.79,18,1,1,2,1,1
4504,12.857645184135976,0.171761077,115.7518,1985,5351.0346,37,1,2,1,2,3
4505,9.695,0.114170506,158.9604,2002,1743.0644,20,0,0,0,1,1
4506,19.35,0.082266419,48.8034,1997,340.2238,25,2,1,1,0,1
4507,16.7,0.038685176,146.6102,2009,2770.3938,13,2,2,1,2,2
4508,5.985,0.095795326,128.4678,1997,508.6712,25,1,1,1,0,1
4509,8.85,0.026814124,103.7964,1998,210.3928,24,0,0,0,2,0
4510,15.7,0.045203854,180.266,1997,1617.894,25,1,1,1,0,1
4511,12.5,0.020697723,198.8742,1997,5773.1518,25,1,1,1,0,1
4512,19.35,0.027827268,65.6168,2009,383.5008,13,0,2,0,2,2
4513,7.72,0.074883035,79.8986,2002,1090.5804,20,2,0,1,1,1
4514,17.2,0.156298858,162.1578,1997,1283.6624,25,1,1,1,0,1
4515,12.857645184135976,0.019412192,166.5474,1985,4379.6324,37,0,2,0,2,3
4516,12.857645184135976,0.105324246,125.7046,1985,3237.1196,37,1,2,1,2,3
4517,12.857645184135976,0.019227816,163.9842,1985,331.5684,37,2,1,1,0,0
4518,8.895,0.044093978,208.3954,1998,1041.977,24,1,0,1,2,0
4519,20.2,0.117599259,195.311,2002,3338.987,20,2,0,1,1,1
4520,20.5,0.036140297,120.0756,1997,2302.3364,25,1,1,1,0,1
4521,17.6,0.104791689,165.2868,1987,3111.9492,35,1,3,1,2,1
4522,11.15,0.057021156,106.8622,1999,2011.3818,23,1,2,1,0,1
4523,12.857645184135976,0.026058181,121.9098,1985,3374.2744,37,0,2,0,2,3
4524,19.6,0.12829573,167.2816,2002,2013.3792,20,2,0,1,1,1
4525,10.895,0.03263762,147.7102,2007,1895.5326,15,2,0,1,1,1
4526,13.85,0.034765901,114.2492,2007,1853.5872,15,1,0,2,1,1
4527,15.1,0.095696334,159.7604,2007,2693.8268,15,1,0,1,1,1
4528,15.0,0.071371458,125.2362,1997,1384.1982,25,0,1,0,0,1
